Time(Hours),EntityID,ObjectName,ProcessID,StepName,Action
0,GruaBright[3],GruaBright[3],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaBright[3].OnEvaluatingRiderAtPickup.Enabled' the value '1'.
0,GruaBright[3],GruaBright[3],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaBright[3].OnEvaluatingRiderAtPickup.ReturnValue' the value '1'.
0,GruaBright[3],GruaBright[3],0.OnCreated,[Assign] HomeNode,Assigning state variable 'GruaBright[3].HomeNode' the value 'BrightHome'.
0,GruaBright[3],GruaBright[3],0.OnCreated,[End],Process 'GruaBright[3].OnCreated' ended.
0,--,--,--,--,Object 'GruaBright[4]' created.
0,GruaBright[4],GruaBright[4],0.OnCreated,[Begin],Process 'GruaBright[4].OnCreated' started.
0,GruaBright[4],GruaBright[4],0.OnCreated,[Assign] ToEnableFailures,Assigning state variable 'GruaBright[4].CalendarTimeBasedFailures.Enabled' the value '1'.
0,GruaBright[4],GruaBright[4],0.OnCreated,[Subscribe] ToFailureEvents,Adding event 'GruaBright[4].CalendarTimeBasedFailures.Event' as a triggering event for process 'GruaBright[4].FailureOccurrenceLogic'.
0,GruaBright[4],GruaBright[4],0.OnCreated,[Subscribe] ToFailureEvents,Adding event 'GruaBright[4].EventCountBasedFailures.Event' as a triggering event for process 'GruaBright[4].FailureOccurrenceLogic'.
0,GruaBright[4],GruaBright[4],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaBright[4].OnEvaluatingRiderReservation.Enabled' the value '1'.
0,GruaBright[4],GruaBright[4],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaBright[4].OnEvaluatingRiderReservation.ReturnValue' the value '1'.
0,GruaBright[4],GruaBright[4],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaBright[4].OnEvaluatingSeizeRequest.Enabled' the value '1'.
0,GruaBright[4],GruaBright[4],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaBright[4].OnEvaluatingSeizeRequest.ReturnValue' the value '1'.
0,GruaBright[4],GruaBright[4],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaBright[4].OnEvaluatingRiderAtPickup.Enabled' the value '1'.
0,GruaBright[4],GruaBright[4],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaBright[4].OnEvaluatingRiderAtPickup.ReturnValue' the value '1'.
0,GruaBright[4],GruaBright[4],0.OnCreated,[Assign] HomeNode,Assigning state variable 'GruaBright[4].HomeNode' the value 'BrightHome'.
0,GruaBright[4],GruaBright[4],0.OnCreated,[End],Process 'GruaBright[4].OnCreated' ended.
0,--,--,--,--,Object 'GruaBright[5]' created.
0,GruaBright[5],GruaBright[5],0.OnCreated,[Begin],Process 'GruaBright[5].OnCreated' started.
0,GruaBright[5],GruaBright[5],0.OnCreated,[Assign] ToEnableFailures,Assigning state variable 'GruaBright[5].CalendarTimeBasedFailures.Enabled' the value '1'.
0,GruaBright[5],GruaBright[5],0.OnCreated,[Subscribe] ToFailureEvents,Adding event 'GruaBright[5].CalendarTimeBasedFailures.Event' as a triggering event for process 'GruaBright[5].FailureOccurrenceLogic'.
0,GruaBright[5],GruaBright[5],0.OnCreated,[Subscribe] ToFailureEvents,Adding event 'GruaBright[5].EventCountBasedFailures.Event' as a triggering event for process 'GruaBright[5].FailureOccurrenceLogic'.
0,GruaBright[5],GruaBright[5],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaBright[5].OnEvaluatingRiderReservation.Enabled' the value '1'.
0,GruaBright[5],GruaBright[5],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaBright[5].OnEvaluatingRiderReservation.ReturnValue' the value '1'.
0,GruaBright[5],GruaBright[5],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaBright[5].OnEvaluatingSeizeRequest.Enabled' the value '1'.
0,GruaBright[5],GruaBright[5],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaBright[5].OnEvaluatingSeizeRequest.ReturnValue' the value '1'.
0,GruaBright[5],GruaBright[5],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaBright[5].OnEvaluatingRiderAtPickup.Enabled' the value '1'.
0,GruaBright[5],GruaBright[5],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaBright[5].OnEvaluatingRiderAtPickup.ReturnValue' the value '1'.
0,GruaBright[5],GruaBright[5],0.OnCreated,[Assign] HomeNode,Assigning state variable 'GruaBright[5].HomeNode' the value 'BrightHome'.
0,GruaBright[5],GruaBright[5],0.OnCreated,[End],Process 'GruaBright[5].OnCreated' ended.
0,--,--,--,--,Object 'GruaBright[6]' created.
0,GruaBright[6],GruaBright[6],0.OnCreated,[Begin],Process 'GruaBright[6].OnCreated' started.
0,GruaBright[6],GruaBright[6],0.OnCreated,[Assign] ToEnableFailures,Assigning state variable 'GruaBright[6].CalendarTimeBasedFailures.Enabled' the value '1'.
0,GruaBright[6],GruaBright[6],0.OnCreated,[Subscribe] ToFailureEvents,Adding event 'GruaBright[6].CalendarTimeBasedFailures.Event' as a triggering event for process 'GruaBright[6].FailureOccurrenceLogic'.
0,GruaBright[6],GruaBright[6],0.OnCreated,[Subscribe] ToFailureEvents,Adding event 'GruaBright[6].EventCountBasedFailures.Event' as a triggering event for process 'GruaBright[6].FailureOccurrenceLogic'.
0,GruaBright[6],GruaBright[6],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaBright[6].OnEvaluatingRiderReservation.Enabled' the value '1'.
0,GruaBright[6],GruaBright[6],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaBright[6].OnEvaluatingRiderReservation.ReturnValue' the value '1'.
0,GruaBright[6],GruaBright[6],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaBright[6].OnEvaluatingSeizeRequest.Enabled' the value '1'.
0,GruaBright[6],GruaBright[6],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaBright[6].OnEvaluatingSeizeRequest.ReturnValue' the value '1'.
0,GruaBright[6],GruaBright[6],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaBright[6].OnEvaluatingRiderAtPickup.Enabled' the value '1'.
0,GruaBright[6],GruaBright[6],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaBright[6].OnEvaluatingRiderAtPickup.ReturnValue' the value '1'.
0,GruaBright[6],GruaBright[6],0.OnCreated,[Assign] HomeNode,Assigning state variable 'GruaBright[6].HomeNode' the value 'BrightHome'.
0,GruaBright[6],GruaBright[6],0.OnCreated,[End],Process 'GruaBright[6].OnCreated' ended.
0,--,--,--,--,Object 'GruaKoala[1]' created.
0,GruaKoala[1],GruaKoala[1],0.OnCreated,[Begin],Process 'GruaKoala[1].OnCreated' started.
0,GruaKoala[1],GruaKoala[1],0.OnCreated,[Assign] ToEnableFailures,Assigning state variable 'GruaKoala[1].CalendarTimeBasedFailures.Enabled' the value '1'.
0,GruaKoala[1],GruaKoala[1],0.OnCreated,[Subscribe] ToFailureEvents,Adding event 'GruaKoala[1].CalendarTimeBasedFailures.Event' as a triggering event for process 'GruaKoala[1].FailureOccurrenceLogic'.
0,GruaKoala[1],GruaKoala[1],0.OnCreated,[Subscribe] ToFailureEvents,Adding event 'GruaKoala[1].EventCountBasedFailures.Event' as a triggering event for process 'GruaKoala[1].FailureOccurrenceLogic'.
0,GruaKoala[1],GruaKoala[1],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[1].OnEvaluatingRiderReservation.Enabled' the value '1'.
0,GruaKoala[1],GruaKoala[1],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[1].OnEvaluatingRiderReservation.ReturnValue' the value '1'.
0,GruaKoala[1],GruaKoala[1],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[1].OnEvaluatingSeizeRequest.Enabled' the value '1'.
0,GruaKoala[1],GruaKoala[1],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[1].OnEvaluatingSeizeRequest.ReturnValue' the value '1'.
0,GruaKoala[1],GruaKoala[1],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[1].OnEvaluatingRiderAtPickup.Enabled' the value '1'.
0,GruaKoala[1],GruaKoala[1],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[1].OnEvaluatingRiderAtPickup.ReturnValue' the value '1'.
0,GruaKoala[1],GruaKoala[1],0.OnCreated,[Assign] HomeNode,Assigning state variable 'GruaKoala[1].HomeNode' the value 'KoalaHome'.
0,GruaKoala[1],GruaKoala[1],0.OnCreated,[End],Process 'GruaKoala[1].OnCreated' ended.
0,--,--,--,--,Object 'GruaKoala[2]' created.
0,GruaKoala[2],GruaKoala[2],0.OnCreated,[Begin],Process 'GruaKoala[2].OnCreated' started.
0,GruaKoala[2],GruaKoala[2],0.OnCreated,[Assign] ToEnableFailures,Assigning state variable 'GruaKoala[2].CalendarTimeBasedFailures.Enabled' the value '1'.
0,GruaKoala[2],GruaKoala[2],0.OnCreated,[Subscribe] ToFailureEvents,Adding event 'GruaKoala[2].CalendarTimeBasedFailures.Event' as a triggering event for process 'GruaKoala[2].FailureOccurrenceLogic'.
0,GruaKoala[2],GruaKoala[2],0.OnCreated,[Subscribe] ToFailureEvents,Adding event 'GruaKoala[2].EventCountBasedFailures.Event' as a triggering event for process 'GruaKoala[2].FailureOccurrenceLogic'.
0,GruaKoala[2],GruaKoala[2],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[2].OnEvaluatingRiderReservation.Enabled' the value '1'.
0,GruaKoala[2],GruaKoala[2],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[2].OnEvaluatingRiderReservation.ReturnValue' the value '1'.
0,GruaKoala[2],GruaKoala[2],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[2].OnEvaluatingSeizeRequest.Enabled' the value '1'.
0,GruaKoala[2],GruaKoala[2],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[2].OnEvaluatingSeizeRequest.ReturnValue' the value '1'.
0,GruaKoala[2],GruaKoala[2],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[2].OnEvaluatingRiderAtPickup.Enabled' the value '1'.
0,GruaKoala[2],GruaKoala[2],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[2].OnEvaluatingRiderAtPickup.ReturnValue' the value '1'.
0,GruaKoala[2],GruaKoala[2],0.OnCreated,[Assign] HomeNode,Assigning state variable 'GruaKoala[2].HomeNode' the value 'KoalaHome'.
0,GruaKoala[2],GruaKoala[2],0.OnCreated,[End],Process 'GruaKoala[2].OnCreated' ended.
0,--,--,--,--,Object 'GruaKoala[3]' created.
0,GruaKoala[3],GruaKoala[3],0.OnCreated,[Begin],Process 'GruaKoala[3].OnCreated' started.
0,GruaKoala[3],GruaKoala[3],0.OnCreated,[Assign] ToEnableFailures,Assigning state variable 'GruaKoala[3].CalendarTimeBasedFailures.Enabled' the value '1'.
0,GruaKoala[3],GruaKoala[3],0.OnCreated,[Subscribe] ToFailureEvents,Adding event 'GruaKoala[3].CalendarTimeBasedFailures.Event' as a triggering event for process 'GruaKoala[3].FailureOccurrenceLogic'.
0,GruaKoala[3],GruaKoala[3],0.OnCreated,[Subscribe] ToFailureEvents,Adding event 'GruaKoala[3].EventCountBasedFailures.Event' as a triggering event for process 'GruaKoala[3].FailureOccurrenceLogic'.
0,GruaKoala[3],GruaKoala[3],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[3].OnEvaluatingRiderReservation.Enabled' the value '1'.
0,GruaKoala[3],GruaKoala[3],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[3].OnEvaluatingRiderReservation.ReturnValue' the value '1'.
0,GruaKoala[3],GruaKoala[3],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[3].OnEvaluatingSeizeRequest.Enabled' the value '1'.
0,GruaKoala[3],GruaKoala[3],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[3].OnEvaluatingSeizeRequest.ReturnValue' the value '1'.
0,GruaKoala[3],GruaKoala[3],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[3].OnEvaluatingRiderAtPickup.Enabled' the value '1'.
0,GruaKoala[3],GruaKoala[3],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[3].OnEvaluatingRiderAtPickup.ReturnValue' the value '1'.
0,GruaKoala[3],GruaKoala[3],0.OnCreated,[Assign] HomeNode,Assigning state variable 'GruaKoala[3].HomeNode' the value 'KoalaHome'.
0,GruaKoala[3],GruaKoala[3],0.OnCreated,[End],Process 'GruaKoala[3].OnCreated' ended.
0,--,--,--,--,Object 'GruaKoala[4]' created.
0,GruaKoala[4],GruaKoala[4],0.OnCreated,[Begin],Process 'GruaKoala[4].OnCreated' started.
0,GruaKoala[4],GruaKoala[4],0.OnCreated,[Assign] ToEnableFailures,Assigning state variable 'GruaKoala[4].CalendarTimeBasedFailures.Enabled' the value '1'.
0,GruaKoala[4],GruaKoala[4],0.OnCreated,[Subscribe] ToFailureEvents,Adding event 'GruaKoala[4].CalendarTimeBasedFailures.Event' as a triggering event for process 'GruaKoala[4].FailureOccurrenceLogic'.
0,GruaKoala[4],GruaKoala[4],0.OnCreated,[Subscribe] ToFailureEvents,Adding event 'GruaKoala[4].EventCountBasedFailures.Event' as a triggering event for process 'GruaKoala[4].FailureOccurrenceLogic'.
0,GruaKoala[4],GruaKoala[4],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[4].OnEvaluatingRiderReservation.Enabled' the value '1'.
0,GruaKoala[4],GruaKoala[4],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[4].OnEvaluatingRiderReservation.ReturnValue' the value '1'.
0,GruaKoala[4],GruaKoala[4],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[4].OnEvaluatingSeizeRequest.Enabled' the value '1'.
0,GruaKoala[4],GruaKoala[4],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[4].OnEvaluatingSeizeRequest.ReturnValue' the value '1'.
0,GruaKoala[4],GruaKoala[4],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[4].OnEvaluatingRiderAtPickup.Enabled' the value '1'.
0,GruaKoala[4],GruaKoala[4],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[4].OnEvaluatingRiderAtPickup.ReturnValue' the value '1'.
0,GruaKoala[4],GruaKoala[4],0.OnCreated,[Assign] HomeNode,Assigning state variable 'GruaKoala[4].HomeNode' the value 'KoalaHome'.
0,GruaKoala[4],GruaKoala[4],0.OnCreated,[End],Process 'GruaKoala[4].OnCreated' ended.
0,--,--,--,--,Object 'GruaKoala[5]' created.
0,GruaKoala[5],GruaKoala[5],0.OnCreated,[Begin],Process 'GruaKoala[5].OnCreated' started.
0,GruaKoala[5],GruaKoala[5],0.OnCreated,[Assign] ToEnableFailures,Assigning state variable 'GruaKoala[5].CalendarTimeBasedFailures.Enabled' the value '1'.
0,GruaKoala[5],GruaKoala[5],0.OnCreated,[Subscribe] ToFailureEvents,Adding event 'GruaKoala[5].CalendarTimeBasedFailures.Event' as a triggering event for process 'GruaKoala[5].FailureOccurrenceLogic'.
0,GruaKoala[5],GruaKoala[5],0.OnCreated,[Subscribe] ToFailureEvents,Adding event 'GruaKoala[5].EventCountBasedFailures.Event' as a triggering event for process 'GruaKoala[5].FailureOccurrenceLogic'.
0,GruaKoala[5],GruaKoala[5],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[5].OnEvaluatingRiderReservation.Enabled' the value '1'.
0,GruaKoala[5],GruaKoala[5],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[5].OnEvaluatingRiderReservation.ReturnValue' the value '1'.
0,GruaKoala[5],GruaKoala[5],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[5].OnEvaluatingSeizeRequest.Enabled' the value '1'.
0,GruaKoala[5],GruaKoala[5],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[5].OnEvaluatingSeizeRequest.ReturnValue' the value '1'.
0,GruaKoala[5],GruaKoala[5],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[5].OnEvaluatingRiderAtPickup.Enabled' the value '1'.
0,GruaKoala[5],GruaKoala[5],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[5].OnEvaluatingRiderAtPickup.ReturnValue' the value '1'.
0,GruaKoala[5],GruaKoala[5],0.OnCreated,[Assign] HomeNode,Assigning state variable 'GruaKoala[5].HomeNode' the value 'KoalaHome'.
0,GruaKoala[5],GruaKoala[5],0.OnCreated,[End],Process 'GruaKoala[5].OnCreated' ended.
0,--,--,--,--,Object 'GruaKoala[6]' created.
0,GruaKoala[6],GruaKoala[6],0.OnCreated,[Begin],Process 'GruaKoala[6].OnCreated' started.
0,GruaKoala[6],GruaKoala[6],0.OnCreated,[Assign] ToEnableFailures,Assigning state variable 'GruaKoala[6].CalendarTimeBasedFailures.Enabled' the value '1'.
0,GruaKoala[6],GruaKoala[6],0.OnCreated,[Subscribe] ToFailureEvents,Adding event 'GruaKoala[6].CalendarTimeBasedFailures.Event' as a triggering event for process 'GruaKoala[6].FailureOccurrenceLogic'.
0,GruaKoala[6],GruaKoala[6],0.OnCreated,[Subscribe] ToFailureEvents,Adding event 'GruaKoala[6].EventCountBasedFailures.Event' as a triggering event for process 'GruaKoala[6].FailureOccurrenceLogic'.
0,GruaKoala[6],GruaKoala[6],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[6].OnEvaluatingRiderReservation.Enabled' the value '1'.
0,GruaKoala[6],GruaKoala[6],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[6].OnEvaluatingRiderReservation.ReturnValue' the value '1'.
0,GruaKoala[6],GruaKoala[6],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[6].OnEvaluatingSeizeRequest.Enabled' the value '1'.
0,GruaKoala[6],GruaKoala[6],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[6].OnEvaluatingSeizeRequest.ReturnValue' the value '1'.
0,GruaKoala[6],GruaKoala[6],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[6].OnEvaluatingRiderAtPickup.Enabled' the value '1'.
0,GruaKoala[6],GruaKoala[6],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaKoala[6].OnEvaluatingRiderAtPickup.ReturnValue' the value '1'.
0,GruaKoala[6],GruaKoala[6],0.OnCreated,[Assign] HomeNode,Assigning state variable 'GruaKoala[6].HomeNode' the value 'KoalaHome'.
0,GruaKoala[6],GruaKoala[6],0.OnCreated,[End],Process 'GruaKoala[6].OnCreated' ended.
0,--,--,--,--,Object 'GruaPaper[1]' created.
0,GruaPaper[1],GruaPaper[1],0.OnCreated,[Begin],Process 'GruaPaper[1].OnCreated' started.
0,GruaPaper[1],GruaPaper[1],0.OnCreated,[Assign] ToEnableFailures,Assigning state variable 'GruaPaper[1].CalendarTimeBasedFailures.Enabled' the value '1'.
0,GruaPaper[1],GruaPaper[1],0.OnCreated,[Subscribe] ToFailureEvents,Adding event 'GruaPaper[1].CalendarTimeBasedFailures.Event' as a triggering event for process 'GruaPaper[1].FailureOccurrenceLogic'.
0,GruaPaper[1],GruaPaper[1],0.OnCreated,[Subscribe] ToFailureEvents,Adding event 'GruaPaper[1].EventCountBasedFailures.Event' as a triggering event for process 'GruaPaper[1].FailureOccurrenceLogic'.
0,GruaPaper[1],GruaPaper[1],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaPaper[1].OnEvaluatingRiderReservation.Enabled' the value '1'.
0,GruaPaper[1],GruaPaper[1],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaPaper[1].OnEvaluatingRiderReservation.ReturnValue' the value '1'.
0,GruaPaper[1],GruaPaper[1],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaPaper[1].OnEvaluatingSeizeRequest.Enabled' the value '1'.
0,GruaPaper[1],GruaPaper[1],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaPaper[1].OnEvaluatingSeizeRequest.ReturnValue' the value '1'.
0,GruaPaper[1],GruaPaper[1],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaPaper[1].OnEvaluatingRiderAtPickup.Enabled' the value '1'.
0,GruaPaper[1],GruaPaper[1],0.OnCreated,[Assign] OnCreatedAssignments,Assigning state variable 'GruaPaper[1].OnEvaluatingRiderAtPickup.ReturnValue' the value '1'.
0,GruaPaper[1],GruaPaper[1],0.OnCreated,[Assign] HomeNode,Assigning state variable 'GruaPaper[1].HomeNode' the value 'PaperHome'.
0,GruaPaper[1],GruaPaper[1],0.OnCreated,[End],Process 'GruaPaper[1].OnCreated' ended.
0,--,--,--,--,Object 'GruaPaper[2]' created.
0,GruaPaper[2],GruaPaper[2],0.OnCreated,[Begin],Process 'GruaPaper[2].OnCreated' started.
0,GruaPaper[2],GruaPaper[2],0.OnCreated,[Assign] ToEnableFailures,Assigning state variable 'GruaPaper[2].CalendarTimeBasedFailures.Enabled' the value '1'.
0,GruaPaper[2],GruaPaper[2],0.OnCreated,[Subscribe] ToFailureEvents,Adding event 'GruaPaper[2].CalendarTimeBasedFailures.Event' as a triggering event for process 'GruaPaper[2].FailureOccurrenceLogic'.
0,GruaPaper[2],GruaPaper[2],0.OnCreated,[Subscribe] ToFailureEvents,Adding event 'GruaPaper[2].EventCountBasedFailures.Event' as a triggering event for process 'GruaPaper[2].FailureOccurrenceLogic'.
